fecha_evento,hora,tipo_de_evento,coordenada_x,coordenada_y,colonia,alcaldia,tipo_de_interseccion,tipo_de_vehiculo_1,tipo_de_vehiculo_2,tipo_de_vehiculo_3,tipo_de_vehiculo_4,marca_de_vehiculo_1,marca_de_vehiculo_2,marca_de_vehiculo_3,marca_de_vehiculo_4,unidad_medica_de_apoyo,prioridad,color_vehiculo_1,color_vehiculo_2,color_vehiculo_3
2020-07-27T00:00:00,09:08:00,CHOQUE,19.43235,-99.14881,CENTRO,CUAUHTEMOC,T,MOTOCICLETA,AUTOMOVIL,NA,NA,BAJAJ,KIA,NA,NA,MOVIL 07,BAJA,NEGRO,GRIS,NA
2020-07-27T00:00:00,12:58:00,CHOQUE,19.44508,-99.08669,PENSADOR MEXICANO,VENUSTIANO CARRANZA,T,AUTOMOVIL,AUTOMOVIL,NA,NA,SD,SD,NA,NA,MOVIL,BAJA,SD,SD,NA
2020-07-27T00:00:00,14:22:00,CHOQUE,19.49041,-99.07487,SAN FELIPE DE JESUS,GUSTAVO A MADERO,CRUZ,AUTOMOVIL,CAMION DE CARGA,NA,NA,VENTO,SD,NA,NA,CRUZ ROJA,BAJA,SD,BLANCO,NA
2020-07-27T00:00:00,17:08:00,CHOQUE,19.38519,-99.18308,CD DE LOS DEPORTES,BENITO JUAREZ,CRUZ,AUTOMOVIL,CAMIONETA,NA,NA,SD,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-07-27T00:00:00,17:44:00,CHOQUE,19.36679,-99.07365,GUADALUPE DEL MORAL,IZTAPALAPA,CRUZ,AUTOMOVIL,CAMIONETA,NA,NA,AVEO,AVANZA,NA,NA,HELP,BAJA,AZUL,GRIS,NA
2020-07-27T00:00:00,18:22:00,CHOQUE,19.25993,-99.12661,EJIDO STA CRUZ XOCHITEPEC,XOCHIMILCO,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,CHEVY,NA,NA,SD,BAJA,NEGRO,NARANJA,NA
2020-07-27T00:00:00,19:56:00,CHOQUE,19.25329,-99.11627,LA CONCHA,XOCHIMILCO,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,MOVIL,BAJA,SD,SD,NA
2020-07-27T00:00:00,20:21:00,CHOQUE,19.33113,-99.25712,ALCANTARILLA,ALVARO OBREGON,T,AUTOMOVIL,MOTOCICLETA,NA,NA,CORSA,ITALIKA,NA,NA,ERUM,MEDIA,AZUL,SD,NA
2020-07-27T00:00:00,13:45:00,DERRAPADO,19.48549,-99.12424,TEPEYAC INSURGENTES,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-07-27T00:00:00,03:28:00,VOLCADURA,19.36022,-99.0846,BA SAN PEDRO,IZTAPALAPA,CRUZ,CAMIONETA,NA,NA,NA,HONDA,NA,NA,NA,ERUM,BAJA,BLANCO,NA,NA
2020-07-28T00:00:00,11:12:00,ATROPELLADO,19.32698,-99.06909,PUENTE BLANCO,IZTAPALAPA,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,AZUL,NA,NA
2020-07-28T00:00:00,13:53:00,CHOQUE,19.249483,-99.173592,SAN ANDRES TOTOLTEPEC,TLALPAN,RECTA,AUTOMOVIL,MOTOCICLETA,NA,NA,BEAT,HYUNDAI,NA,NA,PC,BAJA,GRIS,SD,NA
2020-07-28T00:00:00,16:53:00,CHOQUE,19.41803,-99.21833,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,CRUZ,MOTOCICLETA,AUTOMOVIL,AUTOMOVIL,NA,ITALIKA,VW SEDAN,KIA RIO,NA,CRUZ ROJA,BAJA,NEGRO,DORADO,ROJO
2020-07-28T00:00:00,18:24:00,CHOQUE,19.295083,-99.020654,ZACATENCO TLALTENCO,TLAHUAC,CRUZ,MOTOCICLETA,MOTOCICLETA,NA,NA,ITALIKA,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-07-28T00:00:00,18:37:00,CHOQUE,19.41475,-99.07333,AMPL ADOLFO LOPEZ MATEOS,VENUSTIANO CARRANZA,RECTA,AUTOMOVIL,MICROBUS,NA,NA,HONDA CIVIC,TOYOTA,NA,NA,ERUM,BAJA,AZUL,BLANCO,NA
2020-07-28T00:00:00,18:54:00,CHOQUE,19.357148,-99.117317,GRANJAS ESMERALDA,IZTAPALAPA,RECTA,MOTOCICLETA,CAMIONETA,NA,NA,YAMAHA,XPLORER,NA,NA,MEDIC,BAJA,ROJO,BLANCO,NA
2020-07-28T00:00:00,20:17:00,CHOQUE,19.39233,-99.07382,AGRICOLA ORIENTAL,IZTACALCO,CRUZ,MOTOCICLETA,TAXI,NA,NA,ITALIKA,CHEVROLET AVEO,NA,NA,MEDICAL HELP,BAJA,NEGRO,BLANCO/ROSA,NA
2020-07-28T00:00:00,08:08:00,DERRAPADO,19.43796,-99.1491,GUERRERO,CUAUHTEMOC,CRUZ,MOTOCICLETA,NA,NA,NA,VENTO,NA,NA,NA,CRUZ ROJA,BAJA,NEGRO,NA,NA
2020-07-28T00:00:00,11:53:00,DERRAPADO,19.38867,-99.07635,AGRICOLA ORIENTAL,IZTAPALAPA,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,PC,MEDIA,SD,NA,NA
2020-07-28T00:00:00,14:31:00,DERRAPADO,19.55318,-99.13267,PALMATITLA,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,HONDA,NA,NA,NA,TRITON,BAJA,BLANCO,NA,NA
2020-07-28T00:00:00,15:39:00,DERRAPADO,19.2096,-99.127197,PEDREGAL DE SAN FCO,XOCHIMILCO,RECTA,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,PC,BAJA,ROJO,NA,NA
2020-07-28T00:00:00,22:47:00,DERRAPADO,19.41611,-99.07622,AVIACION CIVIL,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,ERUM,MEDIA,SD,NA,NA
2020-07-29T00:00:00,09:09:00,ATROPELLADO,19.45882,-99.19711,TORREBLANCA,MIGUEL HIDALGO,T,AUTOMOVIL,NA,NA,NA,VW,NA,NA,NA,CRUZ ROJA,BAJA,ROJO,NA,NA
2020-07-29T00:00:00,11:21:00,ATROPELLADO,19.34076,-99.06759,PARAJE SAN JUAN,IZTAPALAPA,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,NARANJA/NEGRO,NA,NA
2020-07-29T00:00:00,07:53:00,CHOQUE,19.35995,-99.14193,MIRAVALLE,BENITO JUAREZ,T,AUTOBUS DE PASAJEROS,CAMION DE CARGA,NA,NA,GENERAL MOTOR,DINA,NA,NA,ERUM,BAJA,SD,SD,NA
2020-07-29T00:00:00,09:09:00,CHOQUE,19.42691,-99.1094,MOCTEZUMA 1A SECC,VENUSTIANO CARRANZA,T,MOTOCICLETA,MICROBUS,NA,NA,SD,SD,NA,NA,ERUM,BAJA,SD,SD,NA
2020-07-29T00:00:00,11:42:00,CHOQUE,19.41922,-99.17756,CONDESA,CUAUHTEMOC,T,MOTOCICLETA,AUTOMOVIL,NA,NA,HONDA,JEEP,NA,NA,CRUZ ROJA,BAJA,VERDE,SD,NA
2020-07-29T00:00:00,11:54:00,CHOQUE,19.40698,-99.17867,HIPODROMO,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,RENAULT,NA,NA,CRUZ ROJA,BAJA,NEGRO,ROJO,NA
2020-07-29T00:00:00,14:16:00,CHOQUE,19.378,-99.14141,INDEPENDENCIA,BENITO JUAREZ,T,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,SD,NA,NA,A&E,BAJA,NEGRO,BLANCO,NA
2020-07-29T00:00:00,14:26:00,CHOQUE,19.43171,-99.15807,TABACALERA,CUAUHTEMOC,CRUZ,BICICLETA,MOTOCICLETA,NA,NA,SD,YAMAHA,NA,NA,SOPORTE VITAL,BAJA,SD,NEGRO,NA
2020-07-29T00:00:00,16:30:00,CHOQUE,19.29027,-99.16196,TORIELLO GUERRA,TLALPAN,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,YAMAHA,SONIC,NA,NA,ERUM,BAJA,SD,NEGRO,NA
2020-07-29T00:00:00,17:15:00,CHOQUE,19.49642,-99.12652,LINDAVISTA,GUSTAVO A MADERO,T,MOTOCICLETA,TAXI,NA,NA,SD,SD,NA,NA,CRUZ ROJA,BAJA,SD,BLANCO/ROSA,NA
2020-07-29T00:00:00,18:26:00,CHOQUE,19.4375,-99.17412,VERONICA ANZURES,MIGUEL HIDALGO,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,FORD FOCUS,JEEP,NA,NA,ERUM,BAJA,GRIS,ARENA,NA
2020-07-29T00:00:00,19:48:00,CHOQUE,19.445451,-99.148952,BUENAVISTA,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,KURAZAI,KIA,NA,NA,CRUZ ROJA,BAJA,SD,GRIS,NA
2020-07-29T00:00:00,20:52:00,CHOQUE,19.31192,-99.04141,LA ESTACION,TLAHUAC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,SD,NA,NA,PC,BAJA,BLANCO,VERDE,NA
2020-07-29T00:00:00,21:23:00,CHOQUE,19.35595,-99.198748,LOS ALPES,ALVARO OBREGON,T,AUTOMOVIL,SD,NA,NA,JETTA,HONDA,NA,NA,MED,MEDIA,GRIS,GRIS,NA
2020-07-29T00:00:00,21:47:00,CHOQUE,19.44689,-99.18144,MARINA NACIONAL,MIGUEL HIDALGO,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,SPARK,VERSA,NA,NA,SD,BAJA,SD,GRIS,NA
2020-07-29T00:00:00,23:26:00,CHOQUE,19.28412,-99.23275,PEDREGAL DE SAN NICOLAS 3A SECC,TLALPAN,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,FACER,FORD,NA,NA,ERUM,MEDIA,SD,SD,NA
2020-07-29T00:00:00,23:50:00,CHOQUE,19.428961,-99.164046,CUAUHTEMOC,CUAUHTEMOC,GLORIETA,MOTOCICLETA,SD,NA,NA,VENTO,SD,NA,NA,CCO/LINEA VITAL,ALTA,NEGRO,SD,NA
2020-07-29T00:00:00,10:00:00,DERRAPADO,19.42786,-99.2032,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,DESNIVEL,MOTOCICLETA,NA,NA,NA,HONDA,NA,NA,NA,CRUZ ROJA,BAJA,NEGRO,NA,NA
2020-07-29T00:00:00,11:02:00,DERRAPADO,19.450735,-99.096481,SIMON BOLIVAR,VENUSTIANO CARRANZA,T,MOTOCICLETA,NA,NA,NA,SUZUKI,NA,NA,NA,SOPORTE VITAL,MEDIA,VERDE,NA,NA
2020-07-29T00:00:00,20:46:00,DERRAPADO,19.465095,-99.16147,IGNACIO ALLENDE,AZCAPOTZALCO,RECTA,MOTOCICLETA,NA,NA,NA,VENTO,NA,NA,NA,CRUZ ROJA,BAJA,GRIS,NA,NA
2020-07-30T00:00:00,13:30:00,ATROPELLADO,19.419778,-99.096948,IGNACIO ZARAGOZA,VENUSTIANO CARRANZA,GLORIETA,MICROBUS,NA,NA,NA,GENERAL MOTOR,NA,NA,NA,CCO/ERUM,ALTA,BLANCO/VERDE,NA,NA
2020-07-30T00:00:00,22:39:00,ATROPELLADO,19.47304,-99.1455,EL PORVENIR,GUSTAVO A MADERO,CRUZ,AUTOMOVIL,NA,NA,NA,SPARK,NA,NA,NA,CRUZ ROJA,MEDIA,ROJO,NA,NA
2020-07-30T00:00:00,01:43:00,CHOQUE,19.457817,-99.068985,SAN JUAN DE ARAGON 3A SECC,GUSTAVO A MADERO,Y,CAMION DE CARGA,AUTOMOVIL,NA,NA,SD,CRUCE,NA,NA,URGENCIAS BASICAS,MEDIA,SD,AZUL,NA
2020-07-30T00:00:00,04:15:00,CHOQUE,19.41483,-99.15121,DOCTORES,CUAUHTEMOC,CRUZ,AUTOMOVIL,SD,NA,NA,BEETLE,SD,NA,NA,SD,BAJA,GRIS,SD,NA
2020-07-30T00:00:00,08:30:00,CHOQUE,19.49634,-99.19913,PASTEROS,AZCAPOTZALCO,CRUZ,CAMIONETA,OBJETO FIJO,AUTOMOVIL,NA,SD,NA,SD,NA,PC,BAJA,BLANCO,SD,ROJO
2020-07-30T00:00:00,09:45:00,CHOQUE,19.22821,-99.11903,SAN MATEO XALPA,XOCHIMILCO,CRUZ,MICROBUS,OBJETO FIJO,NA,NA,SD,NA,NA,NA,ERUM,MEDIA,SD,SD,NA
2020-07-30T00:00:00,10:48:00,CHOQUE,19.34107,-99.13749,CAMPESTRE CHURUBUSCO,COYOACAN,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,PULSAR,BEAT,NA,NA,ERUM,BAJA,NEGRO,AZUL,NA
2020-07-30T00:00:00,11:47:00,CHOQUE,19.34135,-99.16943,FRACC MANUEL ROMERO DE TERREROS,COYOACAN,T,AUTOMOVIL,MOTOCICLETA,NA,NA,AVEO,ITALIKA,NA,NA,MOVIL,BAJA,SD,ROJO,NA
2020-07-30T00:00:00,11:53:00,CHOQUE,19.26449,-99.11452,HUICHAPAN,XOCHIMILCO,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,AVEO,HONDA,NA,NA,ERUM,BAJA,GRIS,NEGRO,NA
2020-07-30T00:00:00,13:26:00,CHOQUE,19.31366,-99.25868,PUEBLO SAN BERNABE OCOTEPEC,MAGDALENA CONTRERAS,T,CAMIONETA,AUTOMOVIL,NA,NA,FORD,VENTO,NA,NA,SD,BAJA,SD,GRIS,NA
2020-07-30T00:00:00,14:36:00,CHOQUE,19.36317,-99.0574,U H VICENTE GUERRERO,IZTAPALAPA,RECTA,AUTOMOVIL,MOTOCICLETA,NA,NA,SD,HONDA,NA,NA,PC,BAJA,ARENA,SD,NA
2020-07-30T00:00:00,16:13:00,CHOQUE,19.38745,-99.167521,DEL VALLE CENTRO,BENITO JUAREZ,T,MOTOCICLETA,AUTOMOVIL,NA,NA,HONDA CARGO,FOCUS,NA,NA,URGENCIAS,BAJA,BLANCO,BLANCO,NA
2020-07-30T00:00:00,20:02:00,CHOQUE,19.436964,-99.118701,MORELOS,VENUSTIANO CARRANZA,CRUZ,METROBUS,AUTOMOVIL,NA,NA,SD,IBIZA,NA,NA,VIDA ALERT,BAJA,SD,GRIS,NA
2020-07-30T00:00:00,21:47:00,CHOQUE,19.35602,-99.10573,STA ISABEL INDUSTRIAL,IZTAPALAPA,T,MOTOCICLETA,SD,NA,NA,ITALIKA,SD,NA,NA,URGENCIAS BASICAS,BAJA,ROJO,SD,NA
2020-07-30T00:00:00,22:50:00,CHOQUE,19.42611,-99.13529,CENTRO,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,AVANZA,PLATINA,NA,NA,ERUM,BAJA,SD,ROJO,NA
2020-07-30T00:00:00,23:42:00,CHOQUE,19.41199,-99.2381,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,T,AUTOMOVIL,AUTOMOVIL,NA,NA,BMW,SD,NA,NA,CRUZ ROJA,BAJA,AZUL,SD,NA
2020-07-30T00:00:00,19:26:00,DERRAPADO,19.50601,-99.17477,INDUSTRIAL VALLEJO,AZCAPOTZALCO,T,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,CRUZ ROJA,BAJA,ROJO,NA,NA
2020-07-30T00:00:00,20:56:00,DERRAPADO,19.48446,-99.14659,NUEVA VALLEJO,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,CRUZ ROJA,BAJA,NEGRO,NA,NA
2020-07-30T00:00:00,22:20:00,DERRAPADO,19.43789,-99.17217,VERONICA ANZURES,MIGUEL HIDALGO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,URGENCIAS BASICAS,BAJA,NARANJA/BLANCO,NA,NA
2020-07-30T00:00:00,22:40:00,DERRAPADO,19.35871,-99.1703,DEL CARMEN,BENITO JUAREZ,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-07-31T00:00:00,01:17:00,CHOQUE,19.255569,-99.105131,BA SAN PEDRO,XOCHIMILCO,CRUZ,TAXI,AUTOMOVIL,NA,NA,TSURU,JETTA,NA,NA,PC,BAJA,BLANCO/ROSA,SD,NA
2020-07-31T00:00:00,14:45:00,CHOQUE,19.34903,-99.01821,STA MA AZTAHUACAN,IZTAPALAPA,T,AUTOMOVIL,MOTOCICLETA,NA,NA,FORD FOCUS,ITALIKA,NA,NA,PC,BAJA,SD,SD,NA
2020-07-31T00:00:00,21:45:00,CHOQUE,19.3391,-99.06429,LOS ANGELES APANOAYA,IZTAPALAPA,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,AVEO,VW SEDAN,NA,NA,PC,BAJA,ROJO,NEGRO,NA
2020-07-31T00:00:00,23:47:00,CHOQUE,19.41824,-99.08521,FEDERAL,VENUSTIANO CARRANZA,CRUZ,CAMIONETA,OBJETO FIJO,NA,NA,DODGE JOURNEY,NA,NA,NA,ERUM,BAJA,SD,SD,NA
2020-07-31T00:00:00,23:57:00,CHOQUE,19.271002,-99.000352,BA SAN MATEO,TLAHUAC,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,PLATINA,CORSA,NA,NA,PC,BAJA,BLANCO,ROJO,NA
2020-08-01T00:00:00,00:29:00,ATROPELLADO,19.47075,-99.17855,UN HOGAR PARA CADA TRABAJADOR,AZCAPOTZALCO,Y,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,MEDIA,SD,NA,NA
2020-08-01T00:00:00,01:15:00,CHOQUE,19.417,-99.07777,AVIACION CIVIL,VENUSTIANO CARRANZA,T,AUTOMOVIL,AUTOMOVIL,NA,NA,STRATUS,NA,NA,NA,ERUM,BAJA,BLANCO,NEGRO,NA
2020-08-01T00:00:00,03:31:00,CHOQUE,19.33201,-99.17023,PEDREGAL DE STO DOMINGO,COYOACAN,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,HONDA,VENTO,NA,NA,ERUM,BAJA,SD,ARENA,NA
2020-08-01T00:00:00,04:58:00,CHOQUE,19.405617,-99.113834,LA CRUZ,IZTACALCO,CRUZ,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,NA,SD,SD,SD,NA,CRUZ ROJA,BAJA,SD,SD,SD
2020-08-01T00:00:00,05:15:00,CHOQUE,19.46757,-99.06236,VILLA DE ARAGON,GUSTAVO A MADERO,CRUZ,AUTOMOVIL,METROBUS,NA,NA,TIIDA,SD,NA,NA,CRUZ ROJA,BAJA,GRIS,ROJO,NA
2020-08-01T00:00:00,09:20:00,CHOQUE,19.27984,-99.0059,STA CECILIA,TLAHUAC,T,BICICLETA,AUTOMOVIL,NA,NA,VELOCI,NISSAN,NA,NA,PC,BAJA,AMARILLO/NEGRO,SD,NA
2020-08-01T00:00:00,14:44:00,CHOQUE,19.45213,-99.13141,MORELOS,CUAUHTEMOC,T,MOTOCICLETA,TAXI,NA,NA,ITALIKA,NISSAN VERSA,NA,NA,CRUZ ROJA,BAJA,AMARILLO/BLANCO,BLANCO/ROSA,NA
2020-08-01T00:00:00,17:34:00,CHOQUE,19.39417,-99.07077,AGRICOLA ORIENTAL,IZTACALCO,CRUZ,BICICLETA,TAXI,NA,NA,SD,CORSA,NA,NA,EUROMED,BAJA,SD,BLANCO/ROSA,NA
2020-08-01T00:00:00,19:57:00,CHOQUE,19.42324,-99.12369,CENTRO,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,VERSA,NA,NA,ERUM,BAJA,SD,AZUL,NA
2020-08-01T00:00:00,19:58:00,CHOQUE,19.55318,-99.13267,BA CUAUTEPEC EL ALTO,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,RENALT,NA,NA,TRITON,BAJA,SD,SD,NA
2020-08-01T00:00:00,11:15:00,DERRAPADO,19.47084,-99.10339,GERTRUDIS SANCHEZ 1A SECC,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,TRITON,BAJA,SD,NA,NA
2020-08-01T00:00:00,18:21:00,DERRAPADO,19.28983,-99.07237,CONJUNTO HAB CELOALLIOTLI,IZTAPALAPA,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-08-01T00:00:00,19:09:00,DERRAPADO,19.25376,-99.06265,SAN GREGORIO ATLAPULCO,XOCHIMILCO,T,MOTOCICLETA,NA,NA,NA,PULSAR,NA,NA,NA,PC,BAJA,NEGRO,NA,NA
2020-08-01T00:00:00,23:13:00,DERRAPADO,19.47894,-99.18192,STA MA MANINALCO,AZCAPOTZALCO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-08-02T00:00:00,11:42:00,ATROPELLADO,19.33553,-99.07474,SAN JUAN XALPA,IZTAPALAPA,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-08-02T00:00:00,00:25:00,CHOQUE,19.37194,-99.10303,SAN JOSE ACULCO,IZTAPALAPA,CRUZ,AUTOMOVIL,SD,NA,NA,AVEO,SD,NA,NA,URGENCIAS BASICAS,BAJA,SD,SD,NA
2020-08-02T00:00:00,13:37:00,CHOQUE,19.37448,-99.16175,LETRAN VALLE,BENITO JUAREZ,T,AUTOMOVIL,MOTOCICLETA,NA,NA,SEAT,VENTO,NA,NA,URSE,BAJA,AZUL,GRIS,NA
2020-08-02T00:00:00,17:06:00,CHOQUE,19.3762,-99.05993,CHINAM PAC DE JUAREZ,IZTAPALAPA,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,PLATINA,DAKOTA,NA,NA,SD,BAJA,SD,SD,NA
2020-08-02T00:00:00,20:33:00,CHOQUE,19.37105,-99.16118,STA CRUZ ATOYAC,BENITO JUAREZ,CRUZ,MOTOCICLETA,TROLEBUS,NA,NA,ITALIKA,SD,NA,NA,URGENCIAS MEDICAS,BAJA,SD,SD,NA
2020-08-02T00:00:00,21:29:00,CHOQUE,19.37067,-99.15874,STA CRUZ ATOYAC,BENITO JUAREZ,CRUZ,MOTOCICLETA,CAMIONETA,NA,NA,ITALIKA,HONDA,NA,NA,ERUM,BAJA,AZUL,SD,NA
2020-08-02T00:00:00,21:49:00,CHOQUE,19.39529,-99.10642,GABRIEL RAMOS MILLAN SECC TLACOTAL,IZTACALCO,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,YAMAHA,CHEVY,NA,NA,ASIS MEDIC,BAJA,BLANCO,BLANCO,NA
2020-08-02T00:00:00,22:51:00,CHOQUE,19.34716,-99.20207,ALTAVISTA,ALVARO OBREGON,Y,CAMIONETA,OBJETO FIJO,NA,NA,CARAVAN,NA,NA,NA,SD,BAJA,ARENA,NA,NA
2020-08-02T00:00:00,22:58:00,CHOQUE,19.29254,-99.04118,MIGUEL HIDALGO,TLAHUAC,T,AUTOMOVIL,AUTOMOVIL,NA,NA,JEEP,TSURU,NA,NA,ERUM,BAJA,NEGRO,BLANCO,NA
2020-08-02T00:00:00,23:03:00,CHOQUE,19.4897,-99.07207,SAN FELIPE DE JESUS,GUSTAVO A MADERO,T,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,JEEP,NA,NA,SD,BAJA,BEIGE,GRIS,NA
2020-08-02T00:00:00,04:47:00,DERRAPADO,19.37114,-99.04037,EJERCITO DE AGUA PRIETA,IZTAPALAPA,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-08-02T00:00:00,10:03:00,DERRAPADO,19.46073,-99.06405,SAN JUAN DE ARAGON 5A SECC,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-08-02T00:00:00,13:17:00,DERRAPADO,19.38951,-99.16349,DEL VALLE,BENITO JUAREZ,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,MOVIL,BAJA,AMARILLO/NEGRO,NA,NA
2020-08-02T00:00:00,17:49:00,DERRAPADO,19.46007,-99.1238,VALLE GOMEZ,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,HONDA,NA,NA,NA,MEDIC YEZ,BAJA,BLANCO,NA,NA
2020-08-02T00:00:00,18:32:00,DERRAPADO,19.44772,-99.18468,ANAHUAC PERALITOS,MIGUEL HIDALGO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-08-02T00:00:00,20:35:00,DERRAPADO,19.4786,-99.18424,STA MA MANINALCO,AZCAPOTZALCO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-08-02T00:00:00,20:43:00,DERRAPADO,19.52073,-99.1323,LA CANDELARIA TICOMAN,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,CROSS,NA,NA,NA,CRUZ ROJA,BAJA,NARANJA,NA,NA
2020-08-03T00:00:00,06:23:00,ATROPELLADO,19.39459,-99.07334,AGRICOLA ORIENTAL,IZTACALCO,CRUZ,MICROBUS,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-08-03T00:00:00,09:38:00,CHOQUE,19.344438,-99.161918,VILLA COYOACAN,COYOACAN,T,AUTOMOVIL,MOTOCICLETA,NA,NA,FORD FIESTA,KURASAI,NA,NA,ERUM,BAJA,NEGRO,SD,NA
2020-08-03T00:00:00,10:23:00,CHOQUE,19.45269,-99.10911,FELIPE ANGELES,GUSTAVO A MADERO,CRUZ,MICROBUS,BICICLETA,NA,NA,SD,SD,NA,NA,MEDIC,BAJA,SD,SD,NA
2020-08-03T00:00:00,11:15:00,CHOQUE,19.38519,-99.18308,NONOALCO,BENITO JUAREZ,RAMAS MULTIPLES,AUTOMOVIL,AUTOMOVIL,CAMIONETA,NA,CHEVY,VERSA,ESCAPE,NA,PC,BAJA,BLANCO,NEGRO,ROJO
2020-08-03T00:00:00,15:36:00,CHOQUE,19.416511,-99.140744,OBRERA,CUAUHTEMOC,RAMAS MULTIPLES,AUTOMOVIL,MOTOCICLETA,NA,NA,VENTO,SD,NA,NA,ERUM,BAJA,GRIS,SD,NA
2020-08-03T00:00:00,16:01:00,CHOQUE,19.47114,-99.136,VALLEJO,GUSTAVO A MADERO,T,MOTOCICLETA,BICICLETA,NA,NA,SD,SD,NA,NA,ASISTENCIA MEDICA,MEDIA,SD,SD,NA
2020-08-03T00:00:00,17:50:00,CHOQUE,19.55537,-99.1526,CHALMA DE GUADALUPE,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,SD,NA,NA,ERUM,BAJA,AZUL/NEGRO,NEGRO,NA
2020-08-03T00:00:00,18:42:00,CHOQUE,19.38314,-99.14164,AMERICAS UNIDAS,BENITO JUAREZ,CRUZ,AUTOBUS DE PASAJEROS,BICICLETA,NA,NA,SD,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-08-03T00:00:00,19:36:00,CHOQUE,19.41602,-99.16374,ROMA NTE,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,NISSAN MARCH,NA,NA,MEDICA SIGNAL,BAJA,SD,GRIS,NA
